AnoMes,VALOR,QUANTIDADE
202510,10.0,1
202305,2774.81,7
202312,140.0,2
202509,6121.46,39
202109,389898510.14,1286205
202506,13299.06,943
202402,76103.65,367
202309,6839688.18,7645
202308,18422.25,5
202406,29057943.2,341505
202204,23598.53,16
202408,4515574.37,65654
202512,171320.6,282
202603,2905.71,98
202401,3758.0,11
202504,154447.41,8899
202205,340.0,4
202112,4474885.94,7483
202211,462895.94,82
202302,3287683.45,3008
202211,211.0,1
202111,3522715.24,5206
202204,26609.24,309
202312,73718.68,836
202401,15448.13,206
202603,7922792.52,10571
202510,27755228.27,172416
202410,159099590.97,401211
202509,11677.94,12
202509,7107.98,65
202301,4096738.12,138526
202306,12975.02,359
202412,263747569.96,1622608
202603,1148035.78,34005
202507,56500906.36,37792
202307,1172493.54,5286
202304,350.0,1
202205,156822.31,33
202507,8522.41,69
202401,154614.24,3432
202304,2247.16,62
202201,7036610.58,4780
202401,13034.79,4
202403,681907943.17,1517160
202409,2105.96,10
202302,38011.24,715
202304,2629911478.53,6459675
202603,352264.31,858
202204,809.9,6
202503,21164.35,10
202210,619.95,6
202207,52419.02,576
202210,14371.75,147
202310,174238.09,36
202412,140852.19,1949
202405,574419.63,1150
202404,83764.96,3502
202412,47447.39,815
202201,316233.04,5403
202208,4856326.56,28399
202111,479.76,3
202411,2883656875.14,1420915
202108,45233583.62,263596
202307,200732.17,976
202212,3077228.34,12352
202507,442346.89,11938
202504,87655.74,8396
202302,1683.9,44
202403,40172444.59,4769
202309,313683184.01,1580645
202603,40966.82,1484
202203,283960.81,5597
202407,56180.68,2943
202404,150109.73,5998
202303,5752.08,125
202112,100.0,1
202109,23715.94,1008
202309,6924.58,40
202412,161453980.24,2512040
202504,23676044.1,581959
202407,54139.55,15
202408,80145.86,1845
202404,11331.43,129
202212,10332.68,46
202501,4963718650.47,63789369
202209,32907.96,141
202307,90.0,1
202505,2060465.01,17718
202208,19503.62,238
202206,4096.98,230
202410,142516.15,8161
202310,3528.0,14
202205,2286.15,29
202310,15017.42,44
202209,1025315.75,12638
202401,31579.55,68
202107,2647.33,6
202311,21399237.01,44692
202509,402.78,5
202109,22431.29,97
202505,725480.73,1167
202404,203918305.49,824654
202111,47100.0,10
202509,2680949.29,19981
202202,1572.57,3
202202,3175468.82,2458
202109,12443.26,59
202311,1487566.31,28299
202511,158568029.22,269822
202311,769.64,66
202403,6584745.19,23412
202207,196115.12,530
202312,2341897.27,1768
202108,10383176.05,25675
202402,1484531610.74,4534679
202509,874549.1,31259
202205,76956903.15,359443
202306,200370.08,912
202210,852573490.23,4031954
202107,31151.23,61
202403,497209.01,15137
202311,73466.21,2279
202109,2134.0,22
202409,5175.84,29
202310,2879584.72,15974
202210,61.73,9
202401,10832059.93,8360
202306,2381194.21,12915
202212,1138352.53,854
202602,1416903426.14,56391
202112,232025.9,1207
202108,4853.61,5
202601,2679.4,53
202502,53736.4,244
202305,39206.03,297
202212,296374895.11,169353
202205,1721389.79,11803
202110,817156.5,3300
202406,100.0,1
202508,4277.09,20
202508,437839.95,11244
202305,5475131.44,71833
202503,573466975.05,7373524
202202,11616.87,493
202509,53329641.29,216421
202107,62431807.89,54469
202511,2500.0,2
202504,23711.87,645
202505,301928910.49,1285562
202501,2552.57,59
202603,205407.12,455
202207,86469270.05,132351
202408,9508442.02,148463
202209,14558.52,131
202308,43115.59,4479
202301,9454.57,143
202304,7524229.13,14244
202510,9816.71,1
202304,229300.97,806
202406,45694.64,129
202311,319760.02,8163
202203,30556060.05,77844
202402,3365145.82,133546
202508,5981.96,492
202110,1551.24,7
202209,255903.91,1140
202508,253.3,7
202502,472108.35,9863
202309,1045298.46,903
202311,100027693.74,352299
202212,2389349.12,13576
202106,19649228.33,107510
202312,327570.27,3108
202402,1257600812.99,262662
202509,260455.95,4720
202201,5506426.72,876
202504,122048.06,10319
202211,40099.56,153
202308,18533803.86,296125
202502,56542707.31,48375
202412,74386.82,1643
202405,387434.1,1170
202210,35015.3,177
202301,1218.47,1
202406,218842.9,952
202311,2668775.02,2113
202410,6582475.38,57187
202212,22021.15,604
202503,89493.77,215
202312,33847.1,775
202110,118143.84,98
202312,107777821.74,161674
202204,41740.6,268
202511,2081207.05,5396
202310,381799.3,2819
202409,139643.86,66
202507,14903668.57,269760
202209,244966288.91,4439
202107,46210.53,292
202501,61688.33,392
202111,88022.0,376
202402,97582.86,245
202403,578.95,32
202304,6557.89,362
202403,492490.76,1835
202509,12654528.86,786836
202407,115.8,3
202603,307672931.78,1782611
202506,87170.15,4260
202204,85951.28,539
202301,42569.81,774
202309,5346.89,9
202206,10946371.09,36094
202405,50477.93,1559
202412,43290.14,1160
202211,3904.39,46
202302,2321.37,4
202109,264338.13,1453
202202,8639132.92,83797
202106,16122894.68,53595
202206,302542.16,1071
202412,44568.69,11
202303,13871.54,8
202412,5857161.59,63814
202210,152984414.52,759131
202603,840.51,56
202509,108679039.23,385515
202511,309.06,9
202403,2445.88,10
202501,14008.06,377
202310,8610.35,39
202508,14879458.6,13173
202306,35335.1,87
202403,3138.62,30
202505,2249593302.52,6497421
202403,353932.49,519
202108,2141484.24,10579
202202,6127933.4,30844
202510,115937.59,461
202303,63003201.97,205829
202201,32951.33,115
202212,8333.28,157
202210,66558.52,1090
202405,21279.16,185
202412,5246200.96,183692
202307,636028.73,1635
202207,80.06,2
202506,779059.97,548
202312,3601.5,17
202207,2478.51,12
202512,448.44,24
202202,411.72,18
202109,1500.0,2
202205,21748602.52,46603
202306,9856.0,269
202509,59502.36,14
202211,2013.0,16
202309,5011.63,100
202409,44979.06,163
202305,638293.04,10579
202401,14096.17,781
202201,1337012.85,3695
202504,1804010554.79,4935184
202402,103784.5,627
202410,479.0,41
202404,1750829.88,1617
202511,12004023.68,43185
202402,1084.96,53
202510,1060.0,2
202308,703.0,18
202503,2408657.53,5555
202402,7551593.93,160254
202301,20.91,4
202603,603927.65,3295
202505,192949.21,54
202303,524.16,9
202112,2034.57,15
202602,15000.0,3
202411,122354.46,474
202108,46095.5,1011
202309,1799.93,48
202110,110.55,3
202211,3368252.53,6010
202410,1202494.82,7261
202212,223595.27,3445
202507,2236552.57,4882
202504,41322.82,139
202301,25314051.55,84330
202411,1729704.89,28975
202110,52716.48,170
202510,135.3,7
202409,1563.17,15
202511,5816286.28,4748
202405,197177.01,15
202512,583618.2,12208
202112,66954.3,1062
202408,642.67,5
202307,42876900.21,168609
202503,37053089.54,209288
202312,57378998.34,51363
202307,2072.11,45
202308,207737.0,659
202501,85305.48,3146
202209,32936.48,183
202401,9303342.79,213991
202603,562.0,11
202602,102471.82,3117
202309,6193.07,32
202111,68.0,2
202508,154655.08,1970
202206,892387910.58,2605665
202512,32869.57,596
202206,1964.73,75
202510,1186403.36,99
202405,3591.35,52
202407,4485919.56,2076
202506,11333356.61,52683
202111,1652406.02,2865
202401,233988.26,9239
202510,2260.0,12
202303,1250.88,10
202505,1752110.08,5517
202511,25.0,1
202311,1398061.47,46047
202406,126274.79,2155
202012,65472.28,34
202508,68647638.8,1034138
202507,15.0,1
202412,63229253.82,10187
202207,629336.07,9386
202512,675.0,14
202406,3606014.33,45762
202503,142.57,11
202107,12.08,3
202212,297356.32,304
202601,283383.39,79
202404,123097.76,889
202206,1738286.28,3965
202403,748820.73,1210
202303,5904.43,102
202311,1145995.12,3531
202308,4955050.71,2183
202507,120.4,7
202301,241957.13,6568
202311,144933020.69,552578
202212,102036.74,1155
202108,4801.35,133
202303,7283.38,174
202407,25858856.92,344656
202403,20165.26,243
202410,107417.84,24
202107,9984.13,66
202312,59031.39,891
202501,255625958.96,1916311
202203,30007.5,380
202202,14546909.59,66609
202506,65924.45,41
202403,3.0,1
202503,86250545.77,218674
202506,11873.02,709
202207,15814.9,203
202508,4145879.91,100556
202311,936.95,22
202401,516.44,11
202405,33843369.31,76446
202310,257225.78,4856
202510,4215094.16,5063
202409,1973632.34,4124
202311,2169407.96,10499
202102,26184134.88,59753
202505,108862.16,2122
202510,315325.09,1922
202401,989068.96,2194
202111,24119.96,685
202510,5706546576.16,3972140
202211,873457.01,2423
202302,115.73,6
202208,456086.14,2770
202401,22374420.53,168248
202310,4070.53,4
202512,700668.36,7369
202512,301484507.1,2579121
202208,11545.16,911
202109,700.0,1
202303,1449.71,45
202312,90675.55,77
202208,2862635.8,2996
202511,3638274.94,20720
202505,114142496.24,491088
202302,2339055.31,4686
202504,666258.93,13312
202510,7303459.63,30816
202508,57303492.24,68762
202402,304724511.66,327629
202602,667958.4,773
202206,7390749.45,75266
202512,28176473.08,137274
202509,657.74,10
202012,2315604.37,410
202405,2049710.03,8486
202308,2522.01,86
202310,6651.07,51
202111,124057.78,103
202410,315031457.27,6894
202108,265706.09,807
202103,1400.0,1
202111,3064746.42,11896
202202,18645.94,152
202503,19078.12,379
202412,2773117.53,1383
202403,19837.51,154
202404,107196645.32,98923
202503,1148.9,30
202202,144.6,8
202511,2442082.24,13909
202107,2355.5,13
202512,8772.94,330
202601,2065.93,9
202506,233401.72,5406
202307,5163447634.22,6166675
202303,600.0,2
202211,714643714.03,4000577
202302,1480.0,4
202406,41617.21,33
202111,3393955.25,4107
202310,779689.9,10125
202203,11854.5,83
202403,743336.94,22386
202203,150313.98,1232
202512,21692841.26,59732
202309,3000.13,70
202104,13076211.07,6721
202512,24208.52,111
202501,2937035.44,5268
202511,608.0,9
202507,32.52,1
202502,4877283.03,24017
202106,55.76,1
202509,45211.23,78
202201,341829.2,1590
202507,23445.53,69
202405,1092798.41,28287
202212,55.5,9
202511,1436726.89,75991
202508,16321.98,356
202401,95575440.85,407389
202304,5034677.79,12507
202310,1913.54,33
202110,3825.18,45
202111,546336.85,3695
202107,109128.66,123
202304,221.0,1
202203,302521.06,3434
202602,28431.85,70
202505,394935.98,779
202502,979233.07,31674
202204,4423957.2,6430
202505,28376.77,160
202204,13257.15,347
202511,1633676.37,48941
202602,3546.41,54
202404,6614.62,169
202511,974.0,27
202207,270202.98,145
202302,14964.76,414
202109,12560.81,17
202109,117277.94,696
202309,1009622.87,864
202310,3082831485.48,82927
202402,2767074.05,23237
202602,12737.2,295
202310,7713324.04,98952
202409,377751335.47,692451
202506,172003138.69,956642
202503,2090621.81,38864
202203,26499.83,206
202501,37785559.76,1146486
202409,2126.5,10
202407,3051468.5,93692
202401,1346842.16,14630
202409,90.0,1
202406,27163.22,29
202211,12302694681.47,44271850
202205,39013771.17,239955
202312,0.1,1
202203,10025.78,71
202603,14956434.8,2785
202507,23449464.25,60782
202407,73838828.1,65430
202508,23831.91,66
202101,16460.25,23
202503,8653383.37,148032
202403,192272108.13,615019
202603,28085.17,407
202512,1625.61,7
202508,42990.19,9
202511,4016618.49,54968
202406,15459320.75,130127
202112,31300.72,322
202306,14719.72,52
202506,69731731.93,385308
202110,303127.26,843
202308,53323.83,145
202306,30067.72,343
202305,98108.31,588
202602,5645.4,39
202305,95080529.74,514827
202208,7.0,1
202103,4186293.52,5688
202506,7307583.43,57259
202403,946600.22,25800
202312,8967.45,93
202211,8.99,1
202206,48947578.5,355452
202504,59952.22,1390
202412,605970.15,20841
202510,431234.8,3488
202307,5053022.43,65248
202302,16926987.54,4084
202203,17510.07,59
202109,10446.36,31
202508,7474.42,18
202603,258.17,4
202402,71715.65,228
202111,625.0,6
202106,1419627.42,336
202210,2876818.43,5555
202108,3068341.18,23830
202408,1826923.88,36273
202309,2145.41,92
202411,9156036.47,72274
202311,265.87,27
202503,34085.4,61
202504,391592787.37,221321
202212,1012156.67,3572
202601,66511543.36,634689
202201,10.0,1
202510,1443781.97,42623
202209,20220988.33,19509
202303,127836965.3,914309
202503,350575.22,507
202303,35928.21,14
202312,36674588.18,79658
202401,2323583.22,10197
202508,53131.74,364
202305,4843003.22,30426
202307,1008.56,11
202507,517621.06,1708
202206,58328.96,29
202507,15.0,1
202211,3043.93,81
202411,4060077.68,2177
202212,39180.53,1042
202208,269473263.29,2362481
202204,21824.9,10
202303,3467.48,42
202506,2549528.2,6418
202405,450089.28,23807
202406,23022393.45,194807
202112,3423129.03,14902
202312,650.0,1
202106,82726.56,673
202203,1107.0,9
202306,38483364.73,146173
202308,154268.96,7868
202602,10367.83,71
202207,17338616.47,24976
202407,197591.01,4994
202405,3116.5,131
202209,3253624.5,16758
202411,21153.16,104
202412,1984448.28,25117
202211,107690.16,238
202405,756527.86,602
202506,15000016.28,46016
202011,7.5,3
202110,116143.4,130
202308,1376565.7,12905
202108,21398715.49,1662
202401,1290781.81,1342
202408,19712769.74,12168
202201,6636063999.05,1771129
202505,13743335.2,267186
202202,1415147.96,11390
202112,102844.79,267
202402,3839061337.69,22487658
202601,81479684.84,135878
202508,55474.38,77
202509,70482179.92,1255597
202601,63471465.49,130172
202511,226393.73,7116
202308,221.52,13
202502,13417.43,120
202412,226896222.43,6001794
202205,303789.69,5055
202411,3533100.42,1007
202110,101726.55,6199
202209,127764.66,1236
202208,1340.15,32
202303,14994.45,35
202210,130.0,1
202104,302.5,3
202303,45822.8,1088
202601,829103115.1,7657513
202411,595388.71,3711
202303,6807.49,27
202306,81914364.89,390106
202603,21393.78,2377
202512,9993.39,38
202508,340.67,23
202311,724099.54,1949
202402,565.0,5
202502,21377831.22,54801
202311,9750909.14,47705
202310,239182.72,4358
202506,17805085.4,14096
202503,620.0,4
202409,916614.03,653
202602,801.25,18
202510,87423863.31,63068
202201,7434.79,6
202507,104962.73,163
202504,37344922.34,137868
202104,6038175.65,5358
202112,1434312.9,4757
202508,460.75,36
202501,1054825408.9,672817
202511,3732516.74,577
202103,229.0,3
202405,2596214.32,7835
202603,530.24,19
202107,24465951.19,69476
202303,481289682.53,742801
202501,385.0,17
202108,301529.84,2244
202111,2592122.95,3174
202509,32678142.28,10493
202512,19.0,1
202311,8701.65,104
202504,307866.23,1189
202101,141586.27,633
202205,235602.09,9238
202410,488709.59,333
202111,507.13,5
202407,35.0,2
202205,30252.15,190
202107,790.0,3
202310,18464334.12,42000
202402,277284.35,6129
202512,87200762.19,81078
202403,13497655.8,214301
202302,93721.06,1173
202602,18578510.44,59105
202305,63968.11,43
202405,932672.68,15335
202202,129255.43,1108
202507,13231.18,28
202512,3460.0,35
202303,82.59,1
202111,1341.32,3
202209,4789631.47,129230
202601,25.76,1
202205,45.5,1
202210,6866.78,17
202412,226910.53,3735
202501,95940016.69,234834
202205,1317206.2,5816
202107,100.0,1
202602,640.64,155
202403,31174682.76,14615
202412,508665.19,1989
202601,12489.25,62
202601,15740.08,463
202501,23049556.28,94828
202312,42217196.62,29893
202108,81.45,3
202202,131.5,2
202212,26667.7,183
202409,7873.05,337
202408,900397.7,6985
202409,45393736.76,148973
202406,738196153.77,24614
202409,680.03,4
202210,13885578.76,399855
202304,62834.36,392
202502,2314244.59,13
202410,50062613.96,242464
202412,113744.09,5271
202408,28417.62,820
202204,8145.35,14
202306,42280.68,129
202412,5137962.4,103611
202406,1278704.82,1647
202207,3845443.85,4570
202203,16138400.08,257144
202511,2607249.17,29759
202209,533.99,14
202508,79.2,4
202602,2589.39,60
202407,949093.81,437
202106,55.53,3
202112,36796816.06,324743
202408,127394104.46,273509
202203,570476.2,6084
202303,129002.2,2989
202409,7836.5,15
202509,242.4,18
202206,1079995.85,5428
202308,4714.07,25
202505,260.0,3
202311,4798691.6,86944
202310,14142330.13,16361
202310,19822.62,61
202511,409369.37,3231
202409,10263458.24,51855
202406,48917.2,314
202508,185013.26,886
202306,878.0,7
202412,1847.92,7
202412,211670.73,58
202410,3807215.11,7104
202512,13716.36,76
202410,100046.35,29
202411,18536.76,153
202106,219.0,10
202401,106759.49,351
202412,1328.34,7
202309,753822.86,172
202311,319856.34,2410
202110,186.0,2
202510,56884.17,870
202406,199888.86,669
202303,13970.73,533
202510,119997.41,3477
202207,22178.19,269
202112,11588.82,207
202108,4078734.35,13680
202110,8340.12,12
202310,6814837.66,52006
202508,2112.0,6
202303,703.59,43
202311,3876698.29,15074
202603,559718.42,11474
202601,105947.99,4259
202409,118848.14,939
202512,66968060.42,322164
202407,284535.95,691
202512,4011.01,31
202209,1344.87,22
202307,14392.73,141
202602,45241.89,20
202506,30236.87,129
202510,326833.07,117
202109,68270.34,1828
202206,850.0,7
202410,409529.45,3117
202405,54173512.5,487671
202508,300.0,3
202301,5516.0,9
202407,523496.37,580
202501,31048.75,919
202307,236948187.14,558762
202109,120206.24,118
202303,8934.74,139
202310,10.0,1
202208,208144638.39,185704
202307,396499.77,8650
202603,4633022.61,11045
202410,1423292.9,6442
202111,40059384.04,182353
202508,88.03,3
202601,156380.24,1439
202503,3035.0,14
202507,94.0,4
202410,21346.11,573
202507,15670.49,1752
202310,11754.01,45
202402,712308.16,13277
202511,168.0,2
202209,52070.77,175
202510,1.29,1
202305,1514694.38,2323
202408,32697.0,49
202410,134394.25,116
202309,501093.16,20
202410,16313066.84,223138
202506,2067363.57,15078
202201,172462.1,489
202202,3350200.86,5341
202408,26010.33,160
202303,13379.36,112
202308,1010.43,15
202503,9448802.73,27122
202401,634048.78,3076
202402,8272.5,3
202503,12512392.58,120319
202603,1260037.98,1133
202407,542221.78,1333
202406,3839938.91,4071
202405,13649.74,54
202310,15995490.39,9788
202109,2526.36,46
202510,132197783.28,2338575
202602,261796.07,3505
202602,771500.76,26845
202212,212.95,2
202211,68452.05,1287
202409,1014129.56,27906
202101,784146.48,2013
202405,190.06,6
202602,70.0,2
202204,33420.94,25
202204,1626.25,27
202101,122511.14,145
202406,1314.9,31
202204,1562.04,82
202106,131864.35,255
202403,92280.57,4
202601,19448175.31,280368
202309,3226528801.64,2674877
202205,160998.03,6334
202602,82984.32,1217
202602,14251973.82,27201
202506,107.0,4
202502,318139.14,304
202508,358204039.57,5148
202404,13830478.1,77731
202303,5250.0,5
202310,2223.1,28
202509,943856.35,9282
202602,23219099.89,692120
202411,1984263.26,23749
202507,7412011.45,6307
202403,51631.86,83
202306,32842.43,1891
202503,7665098.4,93197
202406,73418.4,922
202305,3603485.35,31290
202311,225068.07,255
202210,3262706.28,18072
202206,2350.28,97
202402,52082189.2,2130884
202310,9338.44,112
202405,2185585007.68,2353232
202403,1004.48,6
202204,14716.98,13
202508,32686.8,326
202311,196466.0,1092
202507,119442.56,364
202404,0.25,3
202307,143378.97,5082
202409,531111.02,7932
